0.006, 0.0000, 3.0085, 0.30
0.012, 0.0000, 3.0085, 0.60
0.018, 0.0000, 3.0329, 0.90
0.024, 0.0000, 3.0329, 1.21
0.030, 0.0000, 3.0207, 1.51
0.036, 0.0000, 3.0452, 1.81
0.043, 0.0000, 3.0207, 2.12
0.049, 0.0000, 3.0207, 2.42
0.055, 0.0000, 2.9963, 2.72
0.061, 0.0000, 3.0452, 3.02
0.067, 0.0000, 3.0207, 3.02
0.073, 0.0000, 3.0207, 3.03
0.079, 0.0000, 2.9963, 3.02
0.086, 0.0000, 3.0207, 3.02
0.092, 0.0000, 3.0085, 3.02
0.098, 0.0000, 3.0085, 3.02
0.104, 0.0000, 3.0085, 3.01
0.110, 0.0000, 3.0085, 3.01
0.116, 0.0000, 3.0085, 3.01
0.122, 0.0000, 3.0085, 3.01
0.128, 0.0000, 2.9963, 3.01
0.134, 0.0000, 3.0085, 3.01
0.140, 0.0000, 2.9963, 3.01
0.146, 0.0000, 2.9963, 3.00
0.152, 0.0000, 3.0085, 3.00
0.158, 0.0000, 3.0207, 3.01
0.164, 0.0000, 2.9963, 3.00
0.171, 0.0000, 2.9963, 3.00
0.177, 0.0000, 2.9963, 3.00
0.183, 0.0000, 2.9963, 3.00
0.189, 0.0000, 2.9841, 3.00
0.195, 0.0000, 3.0085, 3.00
0.201, 0.0000, 3.0207, 3.00
0.207, 0.0000, 2.9841, 3.00
0.214, 0.0000, 3.0207, 3.00
0.220, 0.0000, 3.0329, 3.00
0.226, 0.0000, 2.9841, 3.00
0.232, 0.0000, 3.0329, 3.01
0.238, 0.0000, 2.9963, 3.01
0.244, 0.0000, 3.0085, 3.01
0.250, 0.0000, 2.9963, 3.01
0.256, 0.0000, 2.9963, 3.01
0.262, 0.0000, 2.9841, 3.00
0.268, 0.0000, 3.0696, 3.01
0.274, 0.0000, 3.0452, 3.01
0.280, 0.0000, 3.0085, 3.01
0.286, 0.0000, 3.0207, 3.02
0.292, 0.0000, 2.9963, 3.01
0.299, 0.0000, 2.9963, 3.01
0.305, 0.0000, 3.0574, 3.02
0.311, 0.0000, 2.9963, 3.02
0.317, 0.0000, 3.0085, 3.02
0.323, 0.0000, 3.0329, 3.02
0.329, 0.0000, 3.0085, 3.02
0.335, 0.0000, 3.0207, 3.01
0.342, 0.0000, 2.9963, 3.01
0.348, 0.0000, 3.0207, 3.01
0.354, 0.0000, 2.9963, 3.01
0.360, 0.0000, 2.9963, 3.01
0.366, 0.0000, 2.9963, 3.01
0.372, 0.0000, 3.0207, 3.01
0.378, 0.0000, 3.0085, 3.01
0.384, 0.0000, 3.0085, 3.01
0.390, 0.0000, 2.9841, 3.00
0.396, 0.0000, 3.0085, 3.00
0.402, 0.0000, 3.0207, 3.01
0.408, 0.0000, 2.9963, 3.00
0.414, 0.0000, 3.0085, 3.00
0.420, 0.0000, 2.9963, 3.00
0.427, 0.0000, 3.0085, 3.01
0.433, 0.0000, 2.9841, 3.00
0.439, 0.0000, 2.9841, 3.00
0.445, 0.0000, 2.9963, 3.00
0.451, 0.0000, 2.9963, 3.00
0.457, 0.0000, 2.9841, 3.00
0.463, 0.0000, 2.9963, 3.00
0.470, 0.0000, 2.9963, 3.00
0.476, 0.0000, 3.0085, 3.00
0.482, 0.0000, 2.9718, 2.99
0.488, 0.0000, 2.9963, 2.99
0.494, 0.0000, 3.0207, 3.00
0.500, 0.0000, 3.0085, 3.00
0.506, 0.0000, 3.0207, 3.00
0.512, 0.0000, 2.9963, 3.00
0.518, 0.0000, 2.9841, 3.00
0.524, 0.0000, 2.9596, 3.00
0.530, 0.0000, 3.0085, 3.00
0.536, 0.0000, 2.9841, 3.00
0.542, 0.0000, 3.0085, 3.00
0.548, 0.0000, 2.9963, 3.00
0.555, 0.0000, 2.9718, 2.99
0.561, 0.0000, 3.0085, 2.99
0.567, 0.0000, 2.9963, 2.99
0.573, 0.0000, 2.9718, 2.99
0.579, 0.0000, 2.9963, 2.99
0.585, 0.0000, 2.9841, 2.99
0.591, 0.0000, 2.9596, 2.99
0.598, 0.0000, 2.9841, 2.99
0.604, 0.0000, 2.9841, 2.99
0.610, 0.0000, 2.9718, 2.98
0.616, 0.0000, 3.0207, 2.99
0.622, 0.0000, 2.9474, 2.98
0.628, 0.0000, 3.0085, 2.98
0.634, 0.0000, 3.0085, 2.99
0.640, 0.0000, 2.9718, 2.98
0.646, 0.0000, 3.0085, 2.99
0.652, 0.0000, 3.0085, 2.99
